num_tokens,num_palabras,num_oraciones,num_verbs,num_nouns,num_adjs,num_advs,num_entidades,longitud_promedio_oracion,densidad_verbos,densidad_sustantivos,densidad_entidades,modelo,benchmark,label_gold_binaria,prompt
129,106,4,14,32,8,0,3,32.25,0.10852713178294573,0.24806201550387597,0.023255813953488372,phi-latest,halueval,0,ToryBoy The Movie and Divine Trash are both what genre of film?
70,52,2,6,9,5,1,7,35.0,0.08571428571428572,0.12857142857142856,0.1,phi-latest,halueval,0,The Louis DeSaussure House was used to house Navy officers during which 1939 to 1945 war?
642,506,28,71,81,38,15,56,22.928571428571427,0.11059190031152648,0.1261682242990654,0.08722741433021806,phi-latest,halueval,0,"Who partnered with the writer of ""Brooklyn By The Sea"" to write the song ""A Teenager in Love""?"
42,36,2,0,5,2,1,8,21.0,0.0,0.11904761904761904,0.19047619047619047,phi-latest,halueval,0,Reggio Emilia Cathedral is one of the three main religious buildings in the administrative region that has what city as its capital?
381,314,19,41,48,14,5,49,20.05263157894737,0.10761154855643044,0.12598425196850394,0.12860892388451445,phi-latest,halueval,0,Are Raoul Walsh and Puneet Sira both British directors?
715,447,27,66,102,31,31,87,26.48148148148148,0.09230769230769231,0.14265734265734265,0.12167832167832168,phi-latest,halueval,0,"She Is, is the first studio album, released on which date, by the South Korean singer-songwriter Kim Jong-hyun, better known by the mononym Jonghyun, is a South Korean singer-songwriter, and radio host?"
524,401,28,44,52,9,7,71,18.714285714285715,0.08396946564885496,0.09923664122137404,0.13549618320610687,phi-latest,halueval,0,"What HBO original series featured an actor who also starred in the 2016 film ""The Pass""?"
68,53,3,8,10,5,1,4,22.666666666666668,0.11764705882352941,0.14705882352941177,0.058823529411764705,phi-latest,halueval,0,"The American Pre-Code comedy film featuring an American actress, dancer, and singer, widely known for performing in films and RKO's musical films, was released in what year?"
58,48,2,4,9,4,1,5,29.0,0.06896551724137931,0.15517241379310345,0.08620689655172414,phi-latest,halueval,0,"What children's novel told the story of Juana Maria, a Nicoleno Native American that was left alone on San Nicolas Island?"
353,262,24,32,45,32,5,31,14.708333333333334,0.0906515580736544,0.1274787535410765,0.08781869688385269,phi-latest,halueval,0,"What band released three EPs: ""Box"" in 2011, which was recorded with an earlier lineup, ""Faces"", featuring the current lineup, in 2012, and ""Salsa"" in 2016, The Naked and Famous or Residual Kid? "
58,48,3,4,6,4,3,9,19.333333333333332,0.06896551724137931,0.10344827586206896,0.15517241379310345,phi-latest,halueval,0,"The Rolling Stones' US Tour 1978 was a concert tour of which country, that took place during June and July 1978, immediately following the release of the group's 1978 album ""Some Girls""?"
67,50,3,4,13,4,1,4,22.333333333333332,0.05970149253731343,0.19402985074626866,0.05970149253731343,phi-latest,halueval,0,"""Jimmy Choo"" is a song, for the upcoming album ""King Zoo"" by Willie Maxwell II, an American rapper, better known by his stage name Fetty Wap, born in which year?"
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,phi-latest,halueval,0,"Miracle is a song by Julian Perretta, that was a collaboration with what Belgian DJ and record producer that is best known for ""Are you with me"" and ""Reality""?"
56,48,2,6,13,4,1,1,28.0,0.10714285714285714,0.23214285714285715,0.017857142857142856,phi-latest,halueval,0,Navarone Garibaldi is the half-brother of a singer who has been married how many times?
77,64,4,6,10,3,4,6,19.25,0.07792207792207792,0.12987012987012986,0.07792207792207792,phi-latest,halueval,0,"Which band is from Glastonbury, Reef or Simple Plan?"
51,40,2,5,6,2,0,9,25.5,0.09803921568627451,0.11764705882352941,0.17647058823529413,phi-latest,halueval,0,"Ettore or Edoardo Ettore Forti was an Italian painter, who was prolific in depicting realistic Neo-Pompeian scenes of Ancient Roman life and events, these subjects were popular in the late-Victorian period, as exemplified by the popularity of Lawrence Alma-Tadema, born in Dronrijp, in which country?"
34,27,2,2,4,2,0,6,17.0,0.058823529411764705,0.11764705882352941,0.17647058823529413,phi-latest,halueval,0,"What fine art painter, who is a resident of Indianapolis, Indiana, created the public mural, Ebb and Flow?"
59,48,2,3,14,6,1,2,29.5,0.05084745762711865,0.23728813559322035,0.03389830508474576,phi-latest,halueval,0,"Xiaogan and Datong, are in which country?"
524,443,22,58,131,37,13,18,23.818181818181817,0.11068702290076336,0.25,0.03435114503816794,phi-latest,halueval,0,"Modern Jive is a dance style derived from this American dance originated in Harlem, New York City in 1928, which s frequently described as what dance?"
35,27,1,2,4,1,0,5,35.0,0.05714285714285714,0.11428571428571428,0.14285714285714285,phi-latest,halueval,0,"When was the American actress born who is best known for her role as Amy MacDougall-Barone on the television sitcom which premiered on CBS on September 13, 1996? "
696,494,40,51,73,22,24,90,17.4,0.07327586206896551,0.10488505747126436,0.12931034482758622,phi-latest,halueval,0,The 45-member male choir from South Australia was featured in which South Australian newspaper?
31,22,1,3,2,1,0,5,31.0,0.0967741935483871,0.06451612903225806,0.16129032258064516,phi-latest,halueval,0,"Akira Yoshizawa was given the Order of the Rising Sun, 5th class, award by Hirohito during what era in Japanese history?"
503,407,25,32,116,40,10,33,20.12,0.0636182902584493,0.23061630218687873,0.06560636182902585,phi-latest,halueval,0,Destiny is what while Farsa is a genre of this?
60,46,2,4,10,3,1,7,30.0,0.06666666666666667,0.16666666666666666,0.11666666666666667,phi-latest,halueval,0,What American Idol runner-up covered Like My Mother Does?
42,34,2,4,5,3,1,2,21.0,0.09523809523809523,0.11904761904761904,0.047619047619047616,phi-latest,halueval,0,Eric Dane co-starred in a film directed by who? 
21,14,1,2,2,0,0,3,21.0,0.09523809523809523,0.09523809523809523,0.14285714285714285,phi-latest,halueval,0,Christopher Robin appears in the stories of what fictional anthropomorphic teddy bear?
679,516,37,61,89,13,12,79,18.35135135135135,0.0898379970544919,0.13107511045655376,0.11634756995581738,phi-latest,halueval,0,Do The Drums and Pussy Galore play music of similar genres?
553,426,20,45,143,36,3,38,27.65,0.081374321880651,0.2585895117540687,0.06871609403254973,phi-latest,halueval,0,Wheatley Hills Golf Club is located in what county?
64,49,4,4,8,2,1,9,16.0,0.0625,0.125,0.140625,phi-latest,halueval,0,"Don Barry Mason was the founder of the Psychedelic Shamanistic Institute (PSI), which other member that's Welsh, that died on 10 April 2016?"
448,342,23,45,70,8,8,38,19.47826086956522,0.10044642857142858,0.15625,0.08482142857142858,phi-latest,halueval,0,Which British company whose majority of its business interests are in Asia was related to the London Based Trading house Matheson & Company?
73,49,3,3,10,4,2,7,24.333333333333332,0.0410958904109589,0.136986301369863,0.0958904109589041,phi-latest,halueval,0,One of the musicals John Cullum won Best Leading Actor in a Musical for was a screwball comedy. What was the name of the other?
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,phi-latest,halueval,0,"The 2000 Belmont Stakes was the 132nd running of the Belmont Stakes and the 96th time the event took place at Belmont Park is a major Thoroughbred horse-racing facility located in Elmont, New York, just outside which city limits?"
41,34,2,4,6,2,1,1,20.5,0.0975609756097561,0.14634146341463414,0.024390243902439025,phi-latest,halueval,0,"Which movie was theatrically released first, Mary and Max or The Watercolor ?"
48,40,3,5,9,5,0,3,16.0,0.10416666666666667,0.1875,0.0625,phi-latest,halueval,0,Are both Cissus and Ruscus considered flowering plants?
20,13,1,0,2,3,1,4,20.0,0.0,0.1,0.2,phi-latest,halueval,0,In what year was Gerald Ford's running mate from the 1976 United States presidential election the Republican presidential nominee?
309,242,15,31,29,8,10,33,20.6,0.10032362459546926,0.09385113268608414,0.10679611650485436,phi-latest,halueval,0,"Q: What venue, also called the ""Convent Garden,"" did Adrian Boult conduct for?"
505,346,21,37,72,19,12,68,24.047619047619047,0.07326732673267326,0.14257425742574256,0.13465346534653466,phi-latest,halueval,0,"Who was born first, Pavel Alexandrov or Grigory Margulis?"
75,65,3,6,14,4,4,4,25.0,0.08,0.18666666666666668,0.05333333333333334,phi-latest,halueval,0,"Roy Hilton played in Super Bowl V against the Cowboys, what was his position?"
603,433,33,53,118,24,21,76,18.272727272727273,0.087893864013267,0.1956882255389718,0.12603648424543948,phi-latest,halueval,0,Which football team won a La Liga trophy in the season that started on 29 August 1998 and finished on 20 June 1999?
78,57,2,5,8,4,1,11,39.0,0.0641025641025641,0.10256410256410256,0.14102564102564102,phi-latest,halueval,0,"Which of the film played at 58th Berlin International Film Festival starred Jack Black, Mos Def, Melonie Diaz, Danny Glover, Mia Farrow and Sigourney Weaver?"
84,72,4,7,19,8,4,1,21.0,0.08333333333333333,0.2261904761904762,0.011904761904761904,phi-latest,halueval,0,"Which are more widely cultivated, Persea or Rhodohypoxis?"
42,37,1,2,4,1,1,8,42.0,0.047619047619047616,0.09523809523809523,0.19047619047619047,phi-latest,halueval,0,At which laboratory was Carsten Olsen employed as an assistant to the Danish chemist who introduced the concept of pH?
41,36,1,5,8,4,4,0,41.0,0.12195121951219512,0.1951219512195122,0.0,phi-latest,halueval,0,Which publication is published more often: Modern Drummer or Bookmarks?
74,63,3,7,18,5,4,3,24.666666666666668,0.0945945945945946,0.24324324324324326,0.04054054054054054,phi-latest,halueval,0,"What year was the football team, in which Lacina Traoré is on loan from, founded?"
85,69,4,7,18,4,1,4,21.25,0.08235294117647059,0.21176470588235294,0.047058823529411764,phi-latest,halueval,0,"What television show was written by Alex Hirsch and was produced from June 15, 2012 to February 15, 2016"
78,66,3,5,19,5,5,2,26.0,0.0641025641025641,0.24358974358974358,0.02564102564102564,phi-latest,halueval,0,"Which is further from its city's business center, Sawyer International Airport or Burlington International Airport?"
723,553,32,63,53,37,32,111,22.59375,0.08713692946058091,0.07330567081604426,0.15352697095435686,phi-latest,halueval,0,To The Point is hosted by which former Australian politician?
15,11,1,1,2,0,0,3,15.0,0.06666666666666667,0.13333333333333333,0.2,phi-latest,halueval,0," As of September 2017, the Delta Air Lines mainline fleet comprises 852 aircraft in service, merging with Northwest Airlines in 2009, Delta Air Lines operated an all-Boeing and McDonnell Douglas fleet; it incorporated into which company's Airbus aircraft into its fleet following the merger?"
16,13,1,0,2,3,0,3,16.0,0.0,0.125,0.1875,phi-latest,halueval,0,"Who was one of the first significant composers of the Romantic school, William Walton or Carl Maria von Weber?"
42,36,2,3,6,3,1,1,21.0,0.07142857142857142,0.14285714285714285,0.023809523809523808,phi-latest,halueval,0,La Barredora was a gang that declared war on the leader of the cartel based where?
40,33,3,2,6,3,1,4,13.333333333333334,0.05,0.15,0.1,phi-latest,halueval,0,"What is the name of this American television personality and musician, who is the best friend of Rob Dyrdek with whom he starred in a reality television series?"
43,35,2,3,8,5,0,1,21.5,0.06976744186046512,0.18604651162790697,0.023255813953488372,phi-latest,halueval,0,Chibuku Shake Shake is a beer based on a traditional beer style commonly found in what country?
83,67,3,4,16,5,1,6,27.666666666666668,0.04819277108433735,0.1927710843373494,0.07228915662650602,phi-latest,halueval,0,Who was the husband of the the English novelist whose work provided the basis for a series of films which includes Frankenstein Meets the Wolf Man?
363,283,16,29,81,23,8,39,22.6875,0.07988980716253444,0.2231404958677686,0.10743801652892562,phi-latest,halueval,0,"Frank Bungarten is a classical guitarist from Germany, in 1981, he got noticed in the international guitar scene, when Andrés Segovia Torres, 1st Marquis of Salobreña, a virtuoso Spanish classical guitarist from Linares, Spain, honored him with the first prize at which event?"
107,91,4,11,27,6,2,4,26.75,0.102803738317757,0.2523364485981308,0.037383177570093455,phi-latest,halueval,0,Innervision is a song from the studio album released on what date?
677,491,26,56,120,14,15,68,26.03846153846154,0.0827178729689808,0.17725258493353027,0.10044313146233383,phi-latest,halueval,0,are David Trainer and Ishmael Bernal both television directors ?
734,529,42,56,120,26,23,41,17.476190476190474,0.07629427792915532,0.16348773841961853,0.055858310626702996,phi-latest,halueval,0,Which former American football nose tackle who played college football at Oklahoma will announce the 2017 ESPN College Football Friday Primetime games?
67,54,2,4,15,6,1,4,33.5,0.05970149253731343,0.22388059701492538,0.05970149253731343,phi-latest,halueval,0,"Gangwon State University, is a public college in Gangneung City, Gangwon Province, is which sovereign state in East Asia, constituting the southern part of the Korean Peninsula?"
36,29,2,2,3,0,1,5,18.0,0.05555555555555555,0.08333333333333333,0.1388888888888889,phi-latest,halueval,0,Who directed the film for which Danny Michael was nominated for an Academy Award ? 
54,47,2,6,6,3,0,1,27.0,0.1111111111111111,0.1111111111111111,0.018518518518518517,phi-latest,halueval,0,"When was the actor born who played as  Andrew ""Andy"" Holt?"
610,502,30,53,69,24,18,75,20.333333333333332,0.08688524590163935,0.11311475409836065,0.12295081967213115,phi-latest,halueval,0,What 2017 documentary film imagines a journey by a person also known as Edith Swanneck?
49,37,2,3,4,3,0,8,24.5,0.061224489795918366,0.08163265306122448,0.16326530612244897,phi-latest,halueval,0,Ho Mann Jahaan is a  2016 coming-of-age drama film with dialogues by a Pakistani actor from where?
115,97,6,8,28,17,3,2,19.166666666666668,0.06956521739130435,0.24347826086956523,0.017391304347826087,phi-latest,halueval,0,Are CCM Magazine and World both Christian based magazines?
371,301,19,26,63,26,9,41,19.526315789473685,0.07008086253369272,0.16981132075471697,0.1105121293800539,phi-latest,halueval,0,What sport do both Chanda Rubin and Andy Murray play?
46,37,2,4,11,1,0,2,23.0,0.08695652173913043,0.2391304347826087,0.043478260869565216,phi-latest,halueval,0,"Still Kicking and Casino Jack and the United States of Money, are which genre of films?"
418,315,22,35,73,4,5,59,19.0,0.08373205741626795,0.17464114832535885,0.14114832535885166,phi-latest,halueval,0,Stomp the Yard: Homecoming is a 2010 drama film whose cast members include a rapper known for his roll as Ricky in what 2011 film?
34,24,2,4,2,0,0,4,17.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,phi-latest,halueval,0,On which novel is the 1965 film with a character Agent Zeke Kelso based?
742,523,32,64,56,26,17,79,23.1875,0.0862533692722372,0.07547169811320754,0.10646900269541779,phi-latest,halueval,0,"Monsters, Inc. Laugh Floor replaced which 1992 film shown at three Disney parks?"
64,51,4,4,9,4,1,9,16.0,0.0625,0.140625,0.140625,phi-latest,halueval,0,what Newark NHL team selected a Canadian professional ice hockey player in 2008?
635,479,26,50,98,25,6,57,24.423076923076923,0.07874015748031496,0.15433070866141732,0.08976377952755905,phi-latest,halueval,0,"Yoo Seung-ho, is a South Korean actor who rose to fame as a child actor, he headlined the historical film, The Magician, a South Korean period fantasy film, released in which year, directed by Kim Dae-seung?"
60,47,2,6,13,1,1,1,30.0,0.1,0.21666666666666667,0.016666666666666666,phi-latest,halueval,0,What person wrote the song that inspired Marvel Comics' character Rocket Raccoon?
538,442,27,55,103,55,16,46,19.925925925925927,0.10223048327137546,0.19144981412639406,0.08550185873605948,phi-latest,halueval,0,Are The House of Love and Republica from the same country?
466,361,19,44,78,9,10,38,24.526315789473685,0.0944206008583691,0.16738197424892703,0.0815450643776824,phi-latest,halueval,0,"The actor who played Ann Perkins on NBC's ""Parks and Recreation"", was the executive producer of which romantic comedy television series ?"
304,217,12,29,43,11,8,31,25.333333333333332,0.09539473684210527,0.14144736842105263,0.10197368421052631,phi-latest,halueval,0,"While Anatole Litvak and Kinji Fukasaku are both directors, were they both responsible for their own screenplays as well?"
45,40,2,5,7,3,0,1,22.5,0.1111111111111111,0.15555555555555556,0.022222222222222223,phi-latest,halueval,0,The term phrase structure grammar was originally introduced by a linguist that is a laureate professor at what university?
453,328,24,40,44,18,22,55,18.875,0.08830022075055188,0.09713024282560706,0.12141280353200883,phi-latest,halueval,0,"In what year did an English stand-up comedian whose style focuses on rambling, whimsical monologue, and self-referential pantomime produce the show Cows?"
86,74,3,6,12,15,1,7,28.666666666666668,0.06976744186046512,0.13953488372093023,0.08139534883720931,phi-latest,halueval,0,What is Bern Minster's branch of Protestantism called?
55,46,2,4,3,1,0,6,27.5,0.07272727272727272,0.05454545454545454,0.10909090909090909,phi-latest,halueval,0,Are Guadarrama National Park and Teide National Park both in the Spanish mainland?
81,66,4,4,14,5,1,6,20.25,0.04938271604938271,0.1728395061728395,0.07407407407407407,phi-latest,halueval,0,"The Vernita Bridge is a bridge in the Hanford Reach National Monument near which mostly decommissioned nuclear production complex , on Washington State Route 24 over the Columbia River?"
62,53,4,4,7,7,2,2,15.5,0.06451612903225806,0.11290322580645161,0.03225806451612903,phi-latest,halueval,0,"Who restored then1824 constitution and was called ""the man of Destiny""?"
74,63,3,5,13,7,0,8,24.666666666666668,0.06756756756756757,0.17567567567567569,0.10810810810810811,phi-latest,halueval,0,"What  is a low-cost airline headquartered at Gurgaon, that is the largest airline in India, the third largest domestic airline being the flag carrier airline of India ?"
38,31,2,3,9,3,0,1,19.0,0.07894736842105263,0.23684210526315788,0.02631578947368421,phi-latest,halueval,0,At which University does the father of the lead singer of The Joggers work ?
61,50,2,4,12,7,1,4,30.5,0.06557377049180328,0.19672131147540983,0.06557377049180328,phi-latest,halueval,0,"What television series written by Dan Guterman and directed by Dominic Polcino premiered on July 26th, 2015?"
73,58,3,6,12,7,2,7,24.333333333333332,0.0821917808219178,0.1643835616438356,0.0958904109589041,phi-latest,halueval,0,Interstate 20 travels through what Rockdale County city in Georgia?
80,66,3,5,16,2,2,7,26.666666666666668,0.0625,0.2,0.0875,phi-latest,halueval,0,Shelley Duncan play baseball for what team that's home venue is Tropicana Field?
80,67,2,6,16,9,1,2,40.0,0.075,0.2,0.025,phi-latest,halueval,0,Where was the theater where   A New Day was performed located? 
552,391,26,41,71,18,16,84,21.23076923076923,0.07427536231884058,0.1286231884057971,0.15217391304347827,phi-latest,halueval,0,The band US5 originated on which reality show and then debuted on Lou Pearlman's Transcontinental label?
394,299,14,48,58,15,12,34,28.142857142857142,0.1218274111675127,0.14720812182741116,0.08629441624365482,phi-latest,halueval,0,"Do the films ""Return to Oz"" and ""Cars 3"" have the same director?"
85,74,4,5,20,11,2,5,21.25,0.058823529411764705,0.23529411764705882,0.058823529411764705,phi-latest,halueval,0,"Renée Montagne succeeded which American broadcast journalist, a Peabody Award-winning member of the National Radio Hall of Fame?"
630,514,27,63,129,27,22,19,23.333333333333332,0.1,0.20476190476190476,0.03015873015873016,phi-latest,halueval,0,"The South Korean actress and model whose real name is Kim Soo-hyun, starred in an MBC show in 2016 that replaced which show?"
496,398,20,42,90,30,23,18,24.8,0.0846774193548387,0.1814516129032258,0.036290322580645164,phi-latest,halueval,0,"Who created the character in ""The Closer"" in which the actor also played in the movie ""Mannequin""?"
58,49,2,5,12,3,2,2,29.0,0.08620689655172414,0.20689655172413793,0.034482758620689655,phi-latest,halueval,0,I Am Missing You was a song that included a contribution by the session drummer of what nationality?
635,524,34,80,126,48,16,29,18.676470588235293,0.12598425196850394,0.1984251968503937,0.04566929133858268,phi-latest,halueval,0,Who is an English footballer who plays as a midfielder for the club originally known as Kirkham & Wesham?
655,518,21,71,134,36,17,37,31.19047619047619,0.1083969465648855,0.20458015267175572,0.05648854961832061,phi-latest,halueval,0,"Who is older, Colin Hay or David Draiman?"
61,44,2,5,7,2,1,7,30.5,0.08196721311475409,0.11475409836065574,0.11475409836065574,phi-latest,halueval,0,The character Ben Whishaw played is the head of what kind of division of the British Secret Service?
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,phi-latest,halueval,0,"The Acolytes Protection Agency consisted of what wrestler born November 29, 1966"
85,72,4,7,8,7,2,9,21.25,0.08235294117647059,0.09411764705882353,0.10588235294117647,phi-latest,halueval,0,"James Clark McReynolds (February 3, 1862 – August 24, 1946) was an American lawyer and judge who served as United States Attorney General under President Woodrow Wilson and as an Associate Justice of the United States Supreme Court, he served on the Court, during the presidency of which 30th President of the United States (1923–29)?"
749,585,36,74,93,42,24,78,20.805555555555557,0.09879839786381843,0.12416555407209613,0.1041388518024032,phi-latest,halueval,0,What form of theater do Sean Pol McGreevy and Mack and Mabel have in common?
75,62,3,4,14,7,1,10,25.0,0.05333333333333334,0.18666666666666668,0.13333333333333333,phi-latest,halueval,0,Where was the location of the first settlement in this province in which Phillip Calvert was a Governor?
447,341,19,37,49,16,14,45,23.526315789473685,0.08277404921700224,0.10961968680089486,0.10067114093959731,phi-latest,halueval,0,"Leigh Silverman was nominated for the 2014 Tony Award, Best Direction for a musical based on which short story ?"
36,30,1,3,5,0,2,4,36.0,0.08333333333333333,0.1388888888888889,0.1111111111111111,phi-latest,halueval,0,Which city in New South Wales has both a newspaper called The Democrat and is responsible for the government of the local area?
399,261,22,30,34,7,6,85,18.136363636363637,0.07518796992481203,0.08521303258145363,0.21303258145363407,phi-latest,halueval,0,"Cole Younger was a character on Bronco, which was featured on what network from 1958 to 1962?"
44,36,2,4,6,4,1,1,22.0,0.09090909090909091,0.13636363636363635,0.022727272727272728,phi-latest,halueval,0,Buck Wolf is a former fashion editor from what weekly celebrity magazine?
90,72,3,8,14,5,4,7,30.0,0.08888888888888889,0.15555555555555556,0.07777777777777778,phi-latest,halueval,0,What is the lead a character in a play whose cast includes an American actress known primarily for her work in theatre?
49,42,2,5,5,4,1,2,24.5,0.10204081632653061,0.10204081632653061,0.04081632653061224,phi-latest,halueval,0,what mutiny in India was thwarted by MI5(b) during World War I?
54,44,2,3,7,5,0,5,27.0,0.05555555555555555,0.12962962962962962,0.09259259259259259,phi-latest,halueval,0,"The 1950 BRDC International Trophy included what entrant from Bourne, Lincolnshire, England?"
433,340,19,41,57,15,21,42,22.789473684210527,0.09468822170900693,0.13163972286374134,0.09699769053117784,phi-latest,halueval,0,What is a common ingredient for both a Mimosa cocktail and a Bronx cocktail?
676,505,31,51,95,40,21,59,21.806451612903224,0.07544378698224852,0.14053254437869822,0.08727810650887574,phi-latest,halueval,0,"Who was a Canadian film producer, director, actor and screenwriter, Randal Kirk II or Sidney Olcott?"
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,phi-latest,halueval,0,"What is the name of the South Korean model and actor, who starred in Who Are You: School 2015?"
60,51,3,6,10,5,2,2,20.0,0.1,0.16666666666666666,0.03333333333333333,phi-latest,halueval,0,Plastic is a British-American action comedy-crime film starring an English actress best known for playing the role of Hannah Ashworth in what long-running soap opera?
2,1,1,0,0,0,0,1,2.0,0.0,0.0,0.5,phi-latest,halueval,0,IN what city were stations WAAM-TV and WJZ-TV located?
550,414,27,46,67,13,13,77,20.37037037037037,0.08363636363636363,0.12181818181818181,0.14,phi-latest,halueval,0,"When was the album that ""Charger"" was on released?"
419,329,16,28,41,29,10,64,26.1875,0.06682577565632458,0.09785202863961814,0.15274463007159905,phi-latest,halueval,0, Sheila Mullen is a Scottish painter whose works are in the permanents collection of the senior patrilineal descendant of who?
531,398,31,50,89,37,6,50,17.129032258064516,0.09416195856873823,0.16760828625235405,0.09416195856873823,phi-latest,halueval,0,The Developing Communities Project's first executive director was which former President?
44,37,2,5,6,2,1,1,22.0,0.11363636363636363,0.13636363636363635,0.022727272727272728,phi-latest,halueval,0,Ken Lee is a businessman who co-founded a retailing company that is specialized in which products ?
480,371,23,43,83,28,6,32,20.869565217391305,0.08958333333333333,0.17291666666666666,0.06666666666666667,phi-latest,halueval,0,What 2001 novel by Britney Spears is dedicated to an American author and mother of film and television producer Bryan Spears and country singer Jamie Lynn Spears?
24,21,1,1,6,1,1,1,24.0,0.041666666666666664,0.25,0.041666666666666664,phi-latest,halueval,0,"what was the names of the people who were largely influenced by its past and present neighbours: Italy, Poland, Germany, Hungary, and Bohemia called from 1867 to 1918?"
85,71,5,10,11,7,2,8,17.0,0.11764705882352941,0.12941176470588237,0.09411764705882353,phi-latest,halueval,0,Are Working for a Nuclear Free City and The Innocence Mission both based in the United States?
88,70,3,5,18,4,1,8,29.333333333333332,0.056818181818181816,0.20454545454545456,0.09090909090909091,phi-latest,halueval,0,Stagger Lee was developed in collaboration with the school of arts at what university founded in 1911?
362,286,18,38,41,12,8,40,20.11111111111111,0.10497237569060773,0.1132596685082873,0.11049723756906077,phi-latest,halueval,0,Arthur Noss won a Military Cross as the gunner of a soldier born in which year ?
31,26,1,2,3,2,0,5,31.0,0.06451612903225806,0.0967741935483871,0.16129032258064516,phi-latest,halueval,0,Luke Day was known for his leadership role in an armed uprising in Massachusetts that ended in what year?
54,45,4,5,6,3,0,7,13.5,0.09259259259259259,0.1111111111111111,0.12962962962962962,phi-latest,halueval,0,"Kompania Piwowarska is a Polish brewing group based in Poznań, established in 1999, it currently has three breweries total, Tyskie Browary Książęce in Tychy, which Polish brand of beer, its name comes from the brewery located in the Upper Silesia town of Tychy?"
614,466,23,62,74,11,14,82,26.695652173913043,0.10097719869706841,0.12052117263843648,0.13355048859934854,phi-latest,halueval,0,"Van Gogh is a 1991 French film written and directed by Maurice Pialat, the film follows the last 67 days of Van Gogh's life and explores his relationships with his brother Theo, and his physician, most famous as the subject of which of Van Gogh's paintings, it's one of the most revered paintings by the Dutch artist, it depicts which person, who took care of Van Gogh during the final months of his life?"
63,52,2,5,9,3,1,4,31.5,0.07936507936507936,0.14285714285714285,0.06349206349206349,phi-latest,halueval,0,"What sport are both the 2015 City of Onkaparinga ATP Challenger and Happy Valley, South Australia known for?"
