num_tokens,num_palabras,num_oraciones,num_verbs,num_nouns,num_adjs,num_advs,num_entidades,longitud_promedio_oracion,densidad_verbos,densidad_sustantivos,densidad_entidades,modelo,benchmark,label_gold_binaria,prompt
59,50,3,5,18,5,0,1,19.666666666666668,0.0847457627118644,0.3050847457627119,0.01694915254237288,deepseek-coder-6.7b,halueval,0,Who was the former wife of the American musician who led the band Kings of Rhythm?
59,48,3,8,13,7,1,1,19.666666666666668,0.13559322033898305,0.22033898305084745,0.01694915254237288,deepseek-coder-6.7b,halueval,0,"Spaceballs is a 1987 American comic science fiction film co-written, produced and directed by Mel Brooks, the film also features which American actor, businessman, and animal welfare advocate, best known for his role as patriarch Tom Bradford on the ABC television comedy-drama ""Eight Is Enough""?"
62,49,3,6,17,4,0,1,20.666666666666668,0.0967741935483871,0.27419354838709675,0.016129032258064516,deepseek-coder-6.7b,halueval,0,What is the nationality of the writer and director of the film The Tree of Life?
66,52,3,8,16,8,0,1,22.0,0.12121212121212122,0.24242424242424243,0.015151515151515152,deepseek-coder-6.7b,halueval,0,ToryBoy The Movie and Divine Trash are both what genre of film?
11,7,1,1,0,0,0,0,11.0,0.09090909090909091,0.0,0.0,deepseek-coder-6.7b,halueval,0,The Louis DeSaussure House was used to house Navy officers during which 1939 to 1945 war?
52,43,3,6,14,2,1,1,17.333333333333332,0.11538461538461539,0.2692307692307692,0.019230769230769232,deepseek-coder-6.7b,halueval,0,"Who partnered with the writer of ""Brooklyn By The Sea"" to write the song ""A Teenager in Love""?"
53,44,3,7,14,3,0,1,17.666666666666668,0.1320754716981132,0.2641509433962264,0.018867924528301886,deepseek-coder-6.7b,halueval,0,Reggio Emilia Cathedral is one of the three main religious buildings in the administrative region that has what city as its capital?
65,54,3,8,16,3,0,0,21.666666666666668,0.12307692307692308,0.24615384615384617,0.0,deepseek-coder-6.7b,halueval,0,Are Raoul Walsh and Puneet Sira both British directors?
61,51,3,6,14,4,0,1,20.333333333333332,0.09836065573770492,0.22950819672131148,0.01639344262295082,deepseek-coder-6.7b,halueval,0,"She Is, is the first studio album, released on which date, by the South Korean singer-songwriter Kim Jong-hyun, better known by the mononym Jonghyun, is a South Korean singer-songwriter, and radio host?"
53,45,3,5,16,1,1,1,17.666666666666668,0.09433962264150944,0.3018867924528302,0.018867924528301886,deepseek-coder-6.7b,halueval,0,"What HBO original series featured an actor who also starred in the 2016 film ""The Pass""?"
53,46,3,5,17,1,1,1,17.666666666666668,0.09433962264150944,0.32075471698113206,0.018867924528301886,deepseek-coder-6.7b,halueval,0,"The American Pre-Code comedy film featuring an American actress, dancer, and singer, widely known for performing in films and RKO's musical films, was released in what year?"
55,45,3,8,13,2,0,1,18.333333333333332,0.14545454545454545,0.23636363636363636,0.01818181818181818,deepseek-coder-6.7b,halueval,0,"What children's novel told the story of Juana Maria, a Nicoleno Native American that was left alone on San Nicolas Island?"
51,42,3,7,12,2,0,1,17.0,0.13725490196078433,0.23529411764705882,0.0196078431372549,deepseek-coder-6.7b,halueval,0,"What band released three EPs: ""Box"" in 2011, which was recorded with an earlier lineup, ""Faces"", featuring the current lineup, in 2012, and ""Salsa"" in 2016, The Naked and Famous or Residual Kid? "
49,40,3,7,9,4,0,2,16.333333333333332,0.14285714285714285,0.1836734693877551,0.04081632653061224,deepseek-coder-6.7b,halueval,0,"The Rolling Stones' US Tour 1978 was a concert tour of which country, that took place during June and July 1978, immediately following the release of the group's 1978 album ""Some Girls""?"
43,35,2,3,11,1,1,1,21.5,0.06976744186046512,0.2558139534883721,0.023255813953488372,deepseek-coder-6.7b,halueval,0,"""Jimmy Choo"" is a song, for the upcoming album ""King Zoo"" by Willie Maxwell II, an American rapper, better known by his stage name Fetty Wap, born in which year?"
69,54,3,9,19,4,0,1,23.0,0.13043478260869565,0.2753623188405797,0.014492753623188406,deepseek-coder-6.7b,halueval,0,"Miracle is a song by Julian Perretta, that was a collaboration with what Belgian DJ and record producer that is best known for ""Are you with me"" and ""Reality""?"
31,25,2,4,6,0,0,0,15.5,0.12903225806451613,0.1935483870967742,0.0,deepseek-coder-6.7b,halueval,0,Navarone Garibaldi is the half-brother of a singer who has been married how many times?
62,51,3,8,12,3,0,2,20.666666666666668,0.12903225806451613,0.1935483870967742,0.03225806451612903,deepseek-coder-6.7b,halueval,0,"Which band is from Glastonbury, Reef or Simple Plan?"
43,37,2,5,9,3,2,0,21.5,0.11627906976744186,0.20930232558139536,0.0,deepseek-coder-6.7b,halueval,0,"Ettore or Edoardo Ettore Forti was an Italian painter, who was prolific in depicting realistic Neo-Pompeian scenes of Ancient Roman life and events, these subjects were popular in the late-Victorian period, as exemplified by the popularity of Lawrence Alma-Tadema, born in Dronrijp, in which country?"
53,44,3,7,11,3,0,2,17.666666666666668,0.1320754716981132,0.20754716981132076,0.03773584905660377,deepseek-coder-6.7b,halueval,0,"What fine art painter, who is a resident of Indianapolis, Indiana, created the public mural, Ebb and Flow?"
57,48,3,10,12,2,0,1,19.0,0.17543859649122806,0.21052631578947367,0.017543859649122806,deepseek-coder-6.7b,halueval,0,"Xiaogan and Datong, are in which country?"
54,47,3,6,14,3,0,1,18.0,0.1111111111111111,0.25925925925925924,0.018518518518518517,deepseek-coder-6.7b,halueval,0,"Modern Jive is a dance style derived from this American dance originated in Harlem, New York City in 1928, which s frequently described as what dance?"
53,45,3,5,12,4,0,0,17.666666666666668,0.09433962264150944,0.22641509433962265,0.0,deepseek-coder-6.7b,halueval,0,"When was the American actress born who is best known for her role as Amy MacDougall-Barone on the television sitcom which premiered on CBS on September 13, 1996? "
55,48,3,9,10,2,0,2,18.333333333333332,0.16363636363636364,0.18181818181818182,0.03636363636363636,deepseek-coder-6.7b,halueval,0,The 45-member male choir from South Australia was featured in which South Australian newspaper?
29,23,2,4,8,1,1,0,14.5,0.13793103448275862,0.27586206896551724,0.0,deepseek-coder-6.7b,halueval,0,"Akira Yoshizawa was given the Order of the Rising Sun, 5th class, award by Hirohito during what era in Japanese history?"
60,51,3,9,16,2,0,1,20.0,0.15,0.26666666666666666,0.016666666666666666,deepseek-coder-6.7b,halueval,0,Destiny is what while Farsa is a genre of this?
64,54,3,8,11,4,0,2,21.333333333333332,0.125,0.171875,0.03125,deepseek-coder-6.7b,halueval,0,What American Idol runner-up covered Like My Mother Does?
57,49,2,7,16,4,0,1,28.5,0.12280701754385964,0.2807017543859649,0.017543859649122806,deepseek-coder-6.7b,halueval,0,Eric Dane co-starred in a film directed by who? 
68,56,2,4,20,7,0,2,34.0,0.058823529411764705,0.29411764705882354,0.029411764705882353,deepseek-coder-6.7b,halueval,0,Christopher Robin appears in the stories of what fictional anthropomorphic teddy bear?
55,46,3,9,11,3,0,1,18.333333333333332,0.16363636363636364,0.2,0.01818181818181818,deepseek-coder-6.7b,halueval,0,Do The Drums and Pussy Galore play music of similar genres?
53,45,3,5,13,6,2,1,17.666666666666668,0.09433962264150944,0.24528301886792453,0.018867924528301886,deepseek-coder-6.7b,halueval,0,Wheatley Hills Golf Club is located in what county?
59,52,3,8,13,4,0,0,19.666666666666668,0.13559322033898305,0.22033898305084745,0.0,deepseek-coder-6.7b,halueval,0,"Don Barry Mason was the founder of the Psychedelic Shamanistic Institute (PSI), which other member that's Welsh, that died on 10 April 2016?"
60,49,3,8,14,4,0,1,20.0,0.13333333333333333,0.23333333333333334,0.016666666666666666,deepseek-coder-6.7b,halueval,0,Which British company whose majority of its business interests are in Asia was related to the London Based Trading house Matheson & Company?
57,48,3,8,13,2,0,1,19.0,0.14035087719298245,0.22807017543859648,0.017543859649122806,deepseek-coder-6.7b,halueval,0,One of the musicals John Cullum won Best Leading Actor in a Musical for was a screwball comedy. What was the name of the other?
53,45,3,8,11,6,0,2,17.666666666666668,0.1509433962264151,0.20754716981132076,0.03773584905660377,deepseek-coder-6.7b,halueval,0,"The 2000 Belmont Stakes was the 132nd running of the Belmont Stakes and the 96th time the event took place at Belmont Park is a major Thoroughbred horse-racing facility located in Elmont, New York, just outside which city limits?"
63,51,3,10,14,3,0,2,21.0,0.15873015873015872,0.2222222222222222,0.031746031746031744,deepseek-coder-6.7b,halueval,0,"Which movie was theatrically released first, Mary and Max or The Watercolor ?"
54,45,3,4,11,5,1,3,18.0,0.07407407407407407,0.2037037037037037,0.05555555555555555,deepseek-coder-6.7b,halueval,0,Are both Cissus and Ruscus considered flowering plants?
64,51,3,8,14,3,0,0,21.333333333333332,0.125,0.21875,0.0,deepseek-coder-6.7b,halueval,0,In what year was Gerald Ford's running mate from the 1976 United States presidential election the Republican presidential nominee?
62,53,3,6,12,6,0,1,20.666666666666668,0.0967741935483871,0.1935483870967742,0.016129032258064516,deepseek-coder-6.7b,halueval,0,"Q: What venue, also called the ""Convent Garden,"" did Adrian Boult conduct for?"
74,61,3,9,14,3,1,4,24.666666666666668,0.12162162162162163,0.1891891891891892,0.05405405405405406,deepseek-coder-6.7b,halueval,0,"Who was born first, Pavel Alexandrov or Grigory Margulis?"
59,46,3,6,16,2,1,1,19.666666666666668,0.1016949152542373,0.2711864406779661,0.01694915254237288,deepseek-coder-6.7b,halueval,0,"Roy Hilton played in Super Bowl V against the Cowboys, what was his position?"
59,48,3,6,16,4,0,1,19.666666666666668,0.1016949152542373,0.2711864406779661,0.01694915254237288,deepseek-coder-6.7b,halueval,0,Which football team won a La Liga trophy in the season that started on 29 August 1998 and finished on 20 June 1999?
56,45,3,8,12,4,1,2,18.666666666666668,0.14285714285714285,0.21428571428571427,0.03571428571428571,deepseek-coder-6.7b,halueval,0,"Which of the film played at 58th Berlin International Film Festival starred Jack Black, Mos Def, Melonie Diaz, Danny Glover, Mia Farrow and Sigourney Weaver?"
75,61,3,9,19,4,0,3,25.0,0.12,0.25333333333333335,0.04,deepseek-coder-6.7b,halueval,0,"Which are more widely cultivated, Persea or Rhodohypoxis?"
55,46,3,7,14,2,2,0,18.333333333333332,0.12727272727272726,0.2545454545454545,0.0,deepseek-coder-6.7b,halueval,0,At which laboratory was Carsten Olsen employed as an assistant to the Danish chemist who introduced the concept of pH?
59,47,3,7,11,5,0,2,19.666666666666668,0.11864406779661017,0.1864406779661017,0.03389830508474576,deepseek-coder-6.7b,halueval,0,Which publication is published more often: Modern Drummer or Bookmarks?
74,64,3,12,17,3,0,2,24.666666666666668,0.16216216216216217,0.22972972972972974,0.02702702702702703,deepseek-coder-6.7b,halueval,0,"What year was the football team, in which Lacina Traoré is on loan from, founded?"
60,51,3,7,13,7,1,0,20.0,0.11666666666666667,0.21666666666666667,0.0,deepseek-coder-6.7b,halueval,0,"What television show was written by Alex Hirsch and was produced from June 15, 2012 to February 15, 2016"
73,64,3,10,20,4,1,1,24.333333333333332,0.136986301369863,0.273972602739726,0.0136986301369863,deepseek-coder-6.7b,halueval,0,"Which is further from its city's business center, Sawyer International Airport or Burlington International Airport?"
47,38,3,4,11,2,1,1,15.666666666666666,0.0851063829787234,0.23404255319148937,0.02127659574468085,deepseek-coder-6.7b,halueval,0,To The Point is hosted by which former Australian politician?
62,53,3,7,15,6,0,1,20.666666666666668,0.11290322580645161,0.24193548387096775,0.016129032258064516,deepseek-coder-6.7b,halueval,0," As of September 2017, the Delta Air Lines mainline fleet comprises 852 aircraft in service, merging with Northwest Airlines in 2009, Delta Air Lines operated an all-Boeing and McDonnell Douglas fleet; it incorporated into which company's Airbus aircraft into its fleet following the merger?"
68,56,4,9,12,3,0,2,17.0,0.1323529411764706,0.17647058823529413,0.029411764705882353,deepseek-coder-6.7b,halueval,0,"Who was one of the first significant composers of the Romantic school, William Walton or Carl Maria von Weber?"
28,22,2,4,4,0,0,2,14.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,deepseek-coder-6.7b,halueval,0,La Barredora was a gang that declared war on the leader of the cartel based where?
56,46,3,8,12,4,0,1,18.666666666666668,0.14285714285714285,0.21428571428571427,0.017857142857142856,deepseek-coder-6.7b,halueval,0,"What is the name of this American television personality and musician, who is the best friend of Rob Dyrdek with whom he starred in a reality television series?"
47,41,2,5,12,3,1,2,23.5,0.10638297872340426,0.2553191489361702,0.0425531914893617,deepseek-coder-6.7b,halueval,0,Chibuku Shake Shake is a beer based on a traditional beer style commonly found in what country?
56,47,3,6,13,3,0,1,18.666666666666668,0.10714285714285714,0.23214285714285715,0.017857142857142856,deepseek-coder-6.7b,halueval,0,Who was the husband of the the English novelist whose work provided the basis for a series of films which includes Frankenstein Meets the Wolf Man?
57,48,3,7,13,5,0,0,19.0,0.12280701754385964,0.22807017543859648,0.0,deepseek-coder-6.7b,halueval,0,"Frank Bungarten is a classical guitarist from Germany, in 1981, he got noticed in the international guitar scene, when Andrés Segovia Torres, 1st Marquis of Salobreña, a virtuoso Spanish classical guitarist from Linares, Spain, honored him with the first prize at which event?"
67,55,3,8,19,3,0,1,22.333333333333332,0.11940298507462686,0.2835820895522388,0.014925373134328358,deepseek-coder-6.7b,halueval,0,Innervision is a song from the studio album released on what date?
70,61,3,8,17,9,0,1,23.333333333333332,0.11428571428571428,0.24285714285714285,0.014285714285714285,deepseek-coder-6.7b,halueval,0,are David Trainer and Ishmael Bernal both television directors ?
59,51,3,8,16,2,0,1,19.666666666666668,0.13559322033898305,0.2711864406779661,0.01694915254237288,deepseek-coder-6.7b,halueval,0,Which former American football nose tackle who played college football at Oklahoma will announce the 2017 ESPN College Football Friday Primetime games?
32,26,2,3,6,1,0,0,16.0,0.09375,0.1875,0.0,deepseek-coder-6.7b,halueval,0,"Gangwon State University, is a public college in Gangneung City, Gangwon Province, is which sovereign state in East Asia, constituting the southern part of the Korean Peninsula?"
60,51,3,8,14,3,0,0,20.0,0.13333333333333333,0.23333333333333334,0.0,deepseek-coder-6.7b,halueval,0,Who directed the film for which Danny Michael was nominated for an Academy Award ? 
56,47,3,7,12,5,0,1,18.666666666666668,0.125,0.21428571428571427,0.017857142857142856,deepseek-coder-6.7b,halueval,0,"When was the actor born who played as  Andrew ""Andy"" Holt?"
55,48,3,6,14,3,1,1,18.333333333333332,0.10909090909090909,0.2545454545454545,0.01818181818181818,deepseek-coder-6.7b,halueval,0,What 2017 documentary film imagines a journey by a person also known as Edith Swanneck?
50,42,2,6,13,6,0,1,25.0,0.12,0.26,0.02,deepseek-coder-6.7b,halueval,0,Ho Mann Jahaan is a  2016 coming-of-age drama film with dialogues by a Pakistani actor from where?
64,52,3,7,15,5,0,1,21.333333333333332,0.109375,0.234375,0.015625,deepseek-coder-6.7b,halueval,0,Are CCM Magazine and World both Christian based magazines?
52,42,3,4,9,4,0,2,17.333333333333332,0.07692307692307693,0.17307692307692307,0.038461538461538464,deepseek-coder-6.7b,halueval,0,What sport do both Chanda Rubin and Andy Murray play?
38,30,2,3,11,5,1,1,19.0,0.07894736842105263,0.2894736842105263,0.02631578947368421,deepseek-coder-6.7b,halueval,0,"Still Kicking and Casino Jack and the United States of Money, are which genre of films?"
34,26,2,6,7,2,1,0,17.0,0.17647058823529413,0.20588235294117646,0.0,deepseek-coder-6.7b,halueval,0,Stomp the Yard: Homecoming is a 2010 drama film whose cast members include a rapper known for his roll as Ricky in what 2011 film?
63,54,3,8,17,3,0,1,21.0,0.12698412698412698,0.2698412698412698,0.015873015873015872,deepseek-coder-6.7b,halueval,0,On which novel is the 1965 film with a character Agent Zeke Kelso based?
53,44,3,5,13,8,1,1,17.666666666666668,0.09433962264150944,0.24528301886792453,0.018867924528301886,deepseek-coder-6.7b,halueval,0,"Monsters, Inc. Laugh Floor replaced which 1992 film shown at three Disney parks?"
62,54,3,8,16,3,0,2,20.666666666666668,0.12903225806451613,0.25806451612903225,0.03225806451612903,deepseek-coder-6.7b,halueval,0,what Newark NHL team selected a Canadian professional ice hockey player in 2008?
46,39,2,4,13,3,0,1,23.0,0.08695652173913043,0.2826086956521739,0.021739130434782608,deepseek-coder-6.7b,halueval,0,"Yoo Seung-ho, is a South Korean actor who rose to fame as a child actor, he headlined the historical film, The Magician, a South Korean period fantasy film, released in which year, directed by Kim Dae-seung?"
62,53,3,9,13,3,0,1,20.666666666666668,0.14516129032258066,0.20967741935483872,0.016129032258064516,deepseek-coder-6.7b,halueval,0,What person wrote the song that inspired Marvel Comics' character Rocket Raccoon?
63,54,3,7,11,4,1,3,21.0,0.1111111111111111,0.1746031746031746,0.047619047619047616,deepseek-coder-6.7b,halueval,0,Are The House of Love and Republica from the same country?
49,40,3,7,11,1,0,2,16.333333333333332,0.14285714285714285,0.22448979591836735,0.04081632653061224,deepseek-coder-6.7b,halueval,0,"The actor who played Ann Perkins on NBC's ""Parks and Recreation"", was the executive producer of which romantic comedy television series ?"
67,57,4,7,15,4,0,2,16.75,0.1044776119402985,0.22388059701492538,0.029850746268656716,deepseek-coder-6.7b,halueval,0,"While Anatole Litvak and Kinji Fukasaku are both directors, were they both responsible for their own screenplays as well?"
279,192,7,33,65,7,5,9,39.857142857142854,0.11827956989247312,0.23297491039426524,0.03225806451612903,deepseek-coder-6.7b,halueval,0,The term phrase structure grammar was originally introduced by a linguist that is a laureate professor at what university?
44,38,2,5,12,2,1,1,22.0,0.11363636363636363,0.2727272727272727,0.022727272727272728,deepseek-coder-6.7b,halueval,0,"In what year did an English stand-up comedian whose style focuses on rambling, whimsical monologue, and self-referential pantomime produce the show Cows?"
71,63,3,10,14,5,0,4,23.666666666666668,0.14084507042253522,0.19718309859154928,0.056338028169014086,deepseek-coder-6.7b,halueval,0,What is Bern Minster's branch of Protestantism called?
52,43,3,8,10,4,0,1,17.333333333333332,0.15384615384615385,0.19230769230769232,0.019230769230769232,deepseek-coder-6.7b,halueval,0,Are Guadarrama National Park and Teide National Park both in the Spanish mainland?
65,52,2,4,18,4,1,2,32.5,0.06153846153846154,0.27692307692307694,0.03076923076923077,deepseek-coder-6.7b,halueval,0,"The Vernita Bridge is a bridge in the Hanford Reach National Monument near which mostly decommissioned nuclear production complex , on Washington State Route 24 over the Columbia River?"
47,38,3,4,11,2,1,1,15.666666666666666,0.0851063829787234,0.23404255319148937,0.02127659574468085,deepseek-coder-6.7b,halueval,0,"Who restored then1824 constitution and was called ""the man of Destiny""?"
58,48,3,9,11,4,0,2,19.333333333333332,0.15517241379310345,0.1896551724137931,0.034482758620689655,deepseek-coder-6.7b,halueval,0,"What  is a low-cost airline headquartered at Gurgaon, that is the largest airline in India, the third largest domestic airline being the flag carrier airline of India ?"
62,55,2,6,16,5,2,1,31.0,0.0967741935483871,0.25806451612903225,0.016129032258064516,deepseek-coder-6.7b,halueval,0,At which University does the father of the lead singer of The Joggers work ?
61,52,3,7,17,4,0,1,20.333333333333332,0.11475409836065574,0.2786885245901639,0.01639344262295082,deepseek-coder-6.7b,halueval,0,"What television series written by Dan Guterman and directed by Dominic Polcino premiered on July 26th, 2015?"
55,46,3,8,12,3,1,1,18.333333333333332,0.14545454545454545,0.21818181818181817,0.01818181818181818,deepseek-coder-6.7b,halueval,0,Interstate 20 travels through what Rockdale County city in Georgia?
70,60,3,8,20,5,0,1,23.333333333333332,0.11428571428571428,0.2857142857142857,0.014285714285714285,deepseek-coder-6.7b,halueval,0,Shelley Duncan play baseball for what team that's home venue is Tropicana Field?
41,34,2,3,11,5,1,1,20.5,0.07317073170731707,0.2682926829268293,0.024390243902439025,deepseek-coder-6.7b,halueval,0,Where was the theater where   A New Day was performed located? 
71,56,3,6,21,4,0,1,23.666666666666668,0.08450704225352113,0.29577464788732394,0.014084507042253521,deepseek-coder-6.7b,halueval,0,The band US5 originated on which reality show and then debuted on Lou Pearlman's Transcontinental label?
66,55,3,9,17,2,0,1,22.0,0.13636363636363635,0.25757575757575757,0.015151515151515152,deepseek-coder-6.7b,halueval,0,"Do the films ""Return to Oz"" and ""Cars 3"" have the same director?"
27,21,2,1,5,0,0,0,13.5,0.037037037037037035,0.18518518518518517,0.0,deepseek-coder-6.7b,halueval,0,"Renée Montagne succeeded which American broadcast journalist, a Peabody Award-winning member of the National Radio Hall of Fame?"
59,48,2,4,19,3,1,1,29.5,0.06779661016949153,0.3220338983050847,0.01694915254237288,deepseek-coder-6.7b,halueval,0,"The South Korean actress and model whose real name is Kim Soo-hyun, starred in an MBC show in 2016 that replaced which show?"
71,58,3,9,17,7,1,2,23.666666666666668,0.1267605633802817,0.23943661971830985,0.028169014084507043,deepseek-coder-6.7b,halueval,0,"Who created the character in ""The Closer"" in which the actor also played in the movie ""Mannequin""?"
51,43,2,5,15,3,0,1,25.5,0.09803921568627451,0.29411764705882354,0.0196078431372549,deepseek-coder-6.7b,halueval,0,I Am Missing You was a song that included a contribution by the session drummer of what nationality?
51,42,3,9,9,2,0,2,17.0,0.17647058823529413,0.17647058823529413,0.0392156862745098,deepseek-coder-6.7b,halueval,0,Who is an English footballer who plays as a midfielder for the club originally known as Kirkham & Wesham?
84,72,3,5,19,7,3,3,28.0,0.05952380952380952,0.2261904761904762,0.03571428571428571,deepseek-coder-6.7b,halueval,0,"Who is older, Colin Hay or David Draiman?"
66,57,3,7,15,8,0,2,22.0,0.10606060606060606,0.22727272727272727,0.030303030303030304,deepseek-coder-6.7b,halueval,0,The character Ben Whishaw played is the head of what kind of division of the British Secret Service?
73,62,4,11,16,8,0,1,18.25,0.1506849315068493,0.2191780821917808,0.0136986301369863,deepseek-coder-6.7b,halueval,0,"The Acolytes Protection Agency consisted of what wrestler born November 29, 1966"
45,36,3,4,8,5,0,1,15.0,0.08888888888888889,0.17777777777777778,0.022222222222222223,deepseek-coder-6.7b,halueval,0,"James Clark McReynolds (February 3, 1862 – August 24, 1946) was an American lawyer and judge who served as United States Attorney General under President Woodrow Wilson and as an Associate Justice of the United States Supreme Court, he served on the Court, during the presidency of which 30th President of the United States (1923–29)?"
68,55,3,9,17,4,0,2,22.666666666666668,0.1323529411764706,0.25,0.029411764705882353,deepseek-coder-6.7b,halueval,0,What form of theater do Sean Pol McGreevy and Mack and Mabel have in common?
52,42,3,7,12,5,0,1,17.333333333333332,0.1346153846153846,0.23076923076923078,0.019230769230769232,deepseek-coder-6.7b,halueval,0,Where was the location of the first settlement in this province in which Phillip Calvert was a Governor?
59,51,3,7,17,3,0,1,19.666666666666668,0.11864406779661017,0.288135593220339,0.01694915254237288,deepseek-coder-6.7b,halueval,0,"Leigh Silverman was nominated for the 2014 Tony Award, Best Direction for a musical based on which short story ?"
56,47,3,9,9,4,1,0,18.666666666666668,0.16071428571428573,0.16071428571428573,0.0,deepseek-coder-6.7b,halueval,0,Which city in New South Wales has both a newspaper called The Democrat and is responsible for the government of the local area?
65,55,3,8,12,6,0,3,21.666666666666668,0.12307692307692308,0.18461538461538463,0.046153846153846156,deepseek-coder-6.7b,halueval,0,"Cole Younger was a character on Bronco, which was featured on what network from 1958 to 1962?"
60,52,3,8,14,3,0,1,20.0,0.13333333333333333,0.23333333333333334,0.016666666666666666,deepseek-coder-6.7b,halueval,0,Buck Wolf is a former fashion editor from what weekly celebrity magazine?
57,48,3,9,13,4,0,1,19.0,0.15789473684210525,0.22807017543859648,0.017543859649122806,deepseek-coder-6.7b,halueval,0,What is the lead a character in a play whose cast includes an American actress known primarily for her work in theatre?
38,31,3,5,7,0,0,0,12.666666666666666,0.13157894736842105,0.18421052631578946,0.0,deepseek-coder-6.7b,halueval,0,what mutiny in India was thwarted by MI5(b) during World War I?
74,60,3,7,22,6,0,1,24.666666666666668,0.0945945945945946,0.2972972972972973,0.013513513513513514,deepseek-coder-6.7b,halueval,0,"The 1950 BRDC International Trophy included what entrant from Bourne, Lincolnshire, England?"
59,49,3,9,14,5,0,2,19.666666666666668,0.15254237288135594,0.23728813559322035,0.03389830508474576,deepseek-coder-6.7b,halueval,0,What is a common ingredient for both a Mimosa cocktail and a Bronx cocktail?
64,52,2,5,16,2,0,2,32.0,0.078125,0.25,0.03125,deepseek-coder-6.7b,halueval,0,"Who was a Canadian film producer, director, actor and screenwriter, Randal Kirk II or Sidney Olcott?"
53,43,3,7,10,5,0,0,17.666666666666668,0.1320754716981132,0.18867924528301888,0.0,deepseek-coder-6.7b,halueval,0,"What is the name of the South Korean model and actor, who starred in Who Are You: School 2015?"
52,44,3,6,12,2,0,0,17.333333333333332,0.11538461538461539,0.23076923076923078,0.0,deepseek-coder-6.7b,halueval,0,Plastic is a British-American action comedy-crime film starring an English actress best known for playing the role of Hannah Ashworth in what long-running soap opera?
54,46,3,7,12,4,0,2,18.0,0.12962962962962962,0.2222222222222222,0.037037037037037035,deepseek-coder-6.7b,halueval,0,IN what city were stations WAAM-TV and WJZ-TV located?
51,43,3,4,11,7,0,0,17.0,0.0784313725490196,0.21568627450980393,0.0,deepseek-coder-6.7b,halueval,0,"When was the album that ""Charger"" was on released?"
63,55,3,5,15,4,1,2,21.0,0.07936507936507936,0.23809523809523808,0.031746031746031744,deepseek-coder-6.7b,halueval,0, Sheila Mullen is a Scottish painter whose works are in the permanents collection of the senior patrilineal descendant of who?
47,38,3,4,11,2,1,1,15.666666666666666,0.0851063829787234,0.23404255319148937,0.02127659574468085,deepseek-coder-6.7b,halueval,0,The Developing Communities Project's first executive director was which former President?
60,50,3,9,12,5,0,1,20.0,0.15,0.2,0.016666666666666666,deepseek-coder-6.7b,halueval,0,Ken Lee is a businessman who co-founded a retailing company that is specialized in which products ?
